1, 1613423, 860, 20011015.2226129994, 1613424, 1388, 0, 0, 68, 541, 20011204.1224489994, 15.640946, 2288071, -0.28734869, 0.44842941, -8.1448984
0, 1613423, 861, 20011015.2226129994, 1613424, 459, 0, 0, 13, 179, 20011204.1225490011, 4.7414203, 2288071, -0.29015651, 0.37971035, -9.3551092
2, 1613423, 862, 20011015.2226129994, 1613424, 942, 0, 0, 36, 344, 20011204.1226130016, 5.4751105, 2288071, -0.29898193, 0.42433161, 79.977211
1, 1613423, 863, 20011015.2226129994, 1613424, 1173, 0, 0, 107, 431, 20011204.1226559989, 9.6247606, 2288071, -0.29698235, 0.53613782, -58.623749
0, 1613423, 864, 20011015.2226129994, 1613424, 193, 0, 0, 0, 0, 20011204.1227459982, 0, 2288071, -9999, -9999, -9999
0, 1613423, 865, 20011015.2226140015, 1613424, 199, 0, 0, 0, 36, 20011204.1228020005, 5.6105599, 2288071, -0.43784738, 0.35133427, 7.9673896
5, 1613423, 866, 20011015.2226140015, 1613424, 3445, 0, 0, 396, 1259, 20011204.1228139997, 5.942349, 2288071, -0.2434198, 0.43298846, 5.2466149
4, 1613423, 867, 20011015.2226140015, 1613424, 4067, 1, 0, 586, 1304, 20011204.1230319999, 6.1248326, 2288071, -0.29133305, 0.41228664, 19.121338
2, 1613423, 868, 20011015.2226140015, 1613424, 2819, 0, 0, 336, 992, 20011204.1233180016, 30.789774, 2288071, -0.30323967, 0.46213251, 35.374016
0, 1613423, 869, 20011015.2226149999, 1613424, 3559, 0, 0, 395, 1239, 20011204.1235140003, 60.066372, 2288071, -0.27308127, 0.41874489, 7.3580856
3, 1613423, 870, 20011015.2226149999, 1613424, 3905, 0, 0, 614, 1331, 20011204.1237390004, 23.624786, 2288071, -0.31193638, 0.44514421, -17.854858
0, 1613423, 871, 20011015.2226149999, 1613424, 193, 0, 0, 2, 79, 20011204.1240129992, 6.6898923, 2288071, -0.32794166, 0.43663847, 95.319954
4, 1613423, 872, 20011015.2226149999, 1613424, 4044, 0, 0, 508, 1294, 20011204.1240269989, 2.0996158, 2288071, -0.25649714, 0.44742945, 17.16358
0, 1613423, 873, 20011015.2226159982, 1613424, 198, 0, 0, 0, 0, 20011204.1243069991, 0, 2288071, -9999, -9999, -9999
1, 1613423, 874, 20011015.2226159982, 1613424, 129, 0, 0, 2, 39, 20011204.1243220009, 6.4086843, 2288071, 0.11042241, 0.34187612, 59.94503
5, 1613423, 875, 20011015.2226159982, 1613424, 4085, 0, 0, 949, 1376, 20011204.1243330017, 21.6469, 2288071, -0.22565748, 0.38429686, -48.133099
2, 1613423, 876, 20011015.2226159982, 1613424, 4501, 1, 0, 624, 1413, 20011204.1246169992, 17.192007, 2288071, -0.24374613, 0.45274675, 21.03034
1, 1613423, 877, 20011015.2226159982, 1613424, 4381, 2, 0, 912, 1411, 20011204.1249120012, 52.808025, 2288071, -0.24277472, 0.38839394, 30.23168
3, 1613423, 878, 20011015.2226159982, 1613424, 3816, 1, 0, 467, 1293, 20011204.1252069995, 4.9142003, 2288071, -0.28887945, 0.39388797, 11.433014
3, 1613423, 879, 20011015.2226170003, 1613424, 4208, 0, 0, 734, 1458, 20011204.1254419982, 3598.8225, 2288071, -0.30388558, 0.47146487, 21.902491
0, 1613423, 880, 20011015.2226170003, 1613424, 27, 0, 0, 0, 15, 20011204.1257359982, 2.073632, 2288071, -0.16055956, 0.49815249, 72.776703
3, 1613423, 881, 20011015.2226170003, 1613424, 4396, 1, 0, 810, 1376, 20011204.1257419996, 26.343117, 2288071, -0.27276531, 0.3775714, -46.451134
4, 1613423, 882, 20011015.2226170003, 1613424, 4759, 0, 0, 687, 1420, 20011204.1300319992, 31.984743, 2288071, -0.2595304, 0.40157813, -18.645002
0, 1613423, 883, 20011015.2226179987, 1613424, 106, 0, 0, 0, 44, 20011204.130357001, 2.8921187, 2288071, -0.17855585, 0.49549809, 10.807194
3, 1613423, 884, 20011015.2226179987, 1613424, 4742, 0, 0, 1107, 1567, 20011204.1304089986, 8.4921074, 2288071, -0.25752002, 0.39399621, 4.9330435
2, 1613423, 885, 20011015.2226179987, 1613424, 3798, 0, 0, 473, 1310, 20011204.1307250001, 20.807144, 2288071, -0.26217777, 0.44900057, 8.9486656
2, 1613423, 886, 20011015.2226179987, 1613424, 5215, 0, 0, 965, 1649, 20011204.1310009994, 31.572224, 2288071, -0.22849753, 0.44495723, -30.49016
0, 1613423, 887, 20011015.2226179987, 1613424, 689, 0, 0, 0, 0, 20011204.1313260011, 0, 2288071, -9999, -9999, -9999
0, 1613423, 888, 20011015.2226179987, 1613424, 3323, 0, 0, 399, 1129, 20011204.1313549988, 15.90485, 2288071, -0.29376042, 0.41336021, 16.272877
0, 1613423, 889, 20011015.2226179987, 1613424, 3951, 4, 0, 513, 1394, 20011204.1316099986, 25.570963, 2288071, -0.28233474, 0.46761286, 7.5851183
1, 1613423, 890, 20011015.2226190008, 1613424, 5392, 3, 0, 799, 1690, 20011204.1318509988, 27.766079, 2288071, -0.29047704, 0.44294548, 1.4411197
1, 1613423, 891, 20011015.2226190008, 1613424, 351, 0, 0, 12, 160, 20011204.1322279982, 7.9770775, 2288071, -0.38025859, 0.60680991, 60.21777
2, 1613423, 892, 20011015.2226190008, 1613424, 3991, 0, 0, 642, 1238, 20011204.1322499998, 29.571939, 2288071, -0.23618358, 0.42615175, 33.421211
2, 1613423, 893, 20011015.2226190008, 1613424, 370, 2, 0, 23, 125, 20011204.1325309984, 0.38679308, 2288071, -0.04519739, 0.39072388, -181.19589
1, 1613423, 894, 20011015.2226190008, 1613424, 3869, 2, 0, 733, 1358, 20011204.1325579993, 42.984406, 2288071, -0.2389449, 0.42489171, 16.697147
2, 1613423, 895, 20011015.2226190008, 1613424, 4191, 2, 0, 658, 1405, 20011204.1328379996, 2146.49, 2288071, -0.2845524, 0.40573302, -32.419991
0, 1613423, 896, 20011015.2226199992, 1613424, 4731, 0, 0, 535, 1179, 20011204.1331270002, 18.911646, 2288071, -0.29628208, 0.47309425, 2.3690889
3, 1613423, 897, 20011015.2226199992, 1613424, 4606, 3, 0, 720, 1501, 20011204.1334349997, 15.562553, 2288071, -0.29310894, 0.42784536, 12.152078
3, 1613423, 898, 20011015.2226199992, 1613424, 4345, 0, 0, 615, 1427, 20011204.1337459981, 3.3617196, 2288071, -0.25467971, 0.41896555, -3.9316163
2, 1613423, 899, 20011015.2226199992, 1613424, 4325, 0, 0, 548, 1169, 20011204.1340430006, 43.068619, 2288071, -0.29707032, 0.44056261, 34.975552
1, 1613423, 900, 20011015.2226199992, 1613424, 4263, 1, 0, 960, 1460, 20011204.1343429983, 12.667365, 2288071, -0.30649862, 0.39107564, -42.91851
3, 1613423, 901, 20011015.2226210013, 1613424, 4315, 0, 0, 478, 1459, 20011204.1346389987, 5.5463777, 2288071, -0.25922182, 0.41200674, 2.2509913
2, 1613423, 902, 20011015.2226210013, 1613424, 2822, 0, 0, 257, 968, 20011204.134939, 16.48885, 2288071, -0.25571251, 0.44639322, 2.535399
3, 1613423, 903, 20011015.2226210013, 1613424, 4292, 0, 0, 527, 1440, 20011204.135143999, 3.6613398, 2288071, -0.25872967, 0.40762165, 1.3991239
1, 1613423, 904, 20011015.2226210013, 1613424, 4497, 1, 0, 778, 1493, 20011204.135439001, 327.41113, 2288071, -0.28160366, 0.44841865, 20.276886
1, 1613423, 905, 20011015.2226210013, 1613424, 5014, 0, 0, 878, 1589, 20011204.1357470006, 22.808807, 2288071, -0.31470343, 0.43888634, 15.901031
2, 1613423, 906, 20011015.2226210013, 1613424, 450, 0, 0, 11, 152, 20011204.1401089989, 7.5020642, 2288071, -0.24800919, 0.4381597, -84.388466
2, 1613423, 907, 20011015.2226219997, 1613424, 4698, 0, 0, 753, 1519, 20011204.1401350014, 342.14575, 2288071, -0.24683492, 0.49120179, 13.234837
5, 1613423, 908, 20011015.2226219997, 1613424, 4502, 0, 0, 775, 1508, 20011204.1404430009, 7.5491447, 2288071, -0.24964705, 0.41021845, -19.483101
2, 1613423, 909, 20011015.2226219997, 1613424, 2348, 0, 0, 191, 944, 20011204.1407440007, 24.026609, 2288071, -0.24496144, 0.37533635, -4.7847409
4, 1613423, 910, 20011015.2226219997, 1613424, 3999, 1, 0, 741, 1350, 20011204.1409320012, 38.532715, 2288071, -0.32236898, 0.51483858, 42.804935
3, 1613423, 911, 20011015.2226219997, 1613424, 3878, 0, 0, 406, 1378, 20011204.1412139982, 14.305844, 2288071, -0.24390219, 0.41556296, -1.1572858
5, 1613423, 912, 20011015.2226219997, 1613424, 3000, 0, 0, 368, 1104, 20011204.141454, 2.5986178, 2288071, -0.22195984, 0.43810588, 22.885832
1, 1613423, 913, 20011015.2226219997, 1613424, 1254, 0, 0, 116, 470, 20011204.1417080015, 10.511928, 2288071, -0.34589773, 0.34102896, 38.849453
1, 1613423, 914, 20011015.2226219997, 1613424, 4493, 1, 0, 617, 1497, 20011204.1418079995, 77.511154, 2288071, -0.28496125, 0.44118667, -6.6876678
1, 1613423, 915, 20011015.2226219997, 1613424, 1162, 0, 0, 66, 493, 20011204.1421100013, 15.138571, 2288071, -0.24755819, 0.45792574, 17.688301
0, 1613423, 916, 20011015.2226219997, 1613424, 102, 0, 0, 0, 56, 20011204.1422070004, 3.9984102, 2288071, -0.30044603, 0.52114975, 77.502975
2, 1613423, 917, 20011015.2226219997, 1613424, 5045, 0, 0, 1274, 1516, 20011204.1422189996, 44.440342, 2288071, -0.31052417, 0.42243838, -15.785092
3, 1613423, 918, 20011015.2226219997, 1613424, 5200, 0, 0, 602, 1530, 20011204.1425429992, 46.632408, 2288071, -0.26431286, 0.36242771, 4.970047
3, 1613423, 919, 20011015.2226230018, 1613424, 3002, 0, 0, 268, 1092, 20011204.1429009996, 28.2416, 2288071, -0.25001082, 0.43062425, -10.296997
6, 1613423, 920, 20011015.2226230018, 1613424, 4629, 0, 0, 1083, 1506, 20011204.1431120001, 42.47401, 2288071, -0.31925014, 0.4301962, 16.372297
4, 1613423, 921, 20011015.2226230018, 1613424, 4479, 0, 0, 792, 1470, 20011204.1434240006, 70.438484, 2288071, -0.29858413, 0.41703042, -33.442127
1, 1613423, 922, 20011015.2226230018, 1613424, 3504, 0, 0, 415, 1226, 20011204.1437299997, 53.948708, 2288071, -0.28569987, 0.41740376, 13.432963
1, 1613423, 923, 20011015.2226230018, 1613424, 846, 0, 0, 28, 359, 20011204.1439570002, 11.127307, 2288071, -0.22509186, 0.33883053, -37.33009
3, 1613423, 924, 20011015.2226230018, 1613424, 4312, 0, 0, 576, 1443, 20011204.1440399997, 19.185711, 2288071, -0.28257635, 0.40690166, 0.87723881
0, 1613423, 925, 20011015.2226230018, 1613424, 27, 0, 0, 0, 11, 20011204.1443369985, 2.9911418, 2288071, 0.050724521, 0.6378758, -55.35741
3, 1613423, 926, 20011015.2226230018, 1613424, 5414, 0, 0, 1110, 1568, 20011204.1443470009, 40.552753, 2288071, -0.24889682, 0.40372106, 34.422329
4, 1613427, 726, 20011016.0007119998, 1613428, 3846, 0, 0, 358, 1311, 20011204.1134429984, 19.033737, 2288072, -0.30852923, 0.42706054, -8.7070465
1, 1613427, 727, 20011016.0007119998, 1613428, 5638, 0, 0, 942, 1668, 20011204.1137369983, 29.677025, 2288072, -0.25830743, 0.41007444, -6.1971054
0, 1613427, 728, 20011016.0007119998, 1613428, 928, 0, 0, 44, 323, 20011204.1141170003, 11.8038, 2288072, -0.2334905, 0.40454051, -32.35886
0, 1613427, 729, 20011016.0007119998, 1613428, 4453, 1, 0, 869, 1469, 20011204.1141999997, 4.8268867, 2288072, -0.26269889, 0.40709713, 3.3809154
5, 1613427, 730, 20011016.0007129982, 1613428, 4105, 2, 0, 540, 1387, 20011204.114457, 20.5716, 2288072, -0.24086881, 0.42249647, 5.7145586
5, 1613427, 731, 20011016.0007129982, 1613428, 4631, 2, 0, 1012, 1523, 20011204.1147419997, 23.352291, 2288072, -0.29392433, 0.41944018, 33.727577
3, 1613427, 732, 20011016.0007129982, 1613428, 945, 0, 0, 48, 337, 20011204.1150449999, 17.603899, 2288072, -0.31745684, 0.4935523, 123.62724
2, 1613427, 733, 20011016.0007140003, 1613428, 3624, 0, 0, 492, 1204, 20011204.1151329987, 31.836674, 2288072, -0.28476912, 0.41254315, 23.489573
5, 1613427, 734, 20011016.0007140003, 1613428, 5941, 0, 0, 1477, 1774, 20011204.1154000014, 29.31543, 2288072, -0.2153274, 0.40559179, -43.762054
4, 1613427, 735, 20011016.0007140003, 1613428, 5167, 0, 0, 966, 1701, 20011204.1157479994, 6.0719795, 2288072, -0.29825798, 0.44212064, 7.9301219
5, 1613427, 736, 20011016.0007140003, 1613428, 4171, 0, 0, 898, 1413, 20011204.1201130003, 21.139437, 2288072, -0.22374797, 0.47413445, 31.500713
2, 1613427, 737, 20011016.0007149987, 1613428, 5352, 1, 0, 917, 1573, 20011204.1204009987, 26.571678, 2288072, -0.2700122, 0.44511193, 28.651379
2, 1613427, 738, 20011016.0007149987, 1613428, 5570, 1, 0, 795, 1616, 20011204.1207330003, 9.0896502, 2288072, -0.25988218, 0.45460445, 2.9788475
2, 1613427, 739, 20011016.0007149987, 1613428, 4004, 1, 0, 918, 1427, 20011204.1211009994, 62.650314, 2288072, -0.24782521, 0.39257655, -33.596748
0, 1613427, 740, 20011016.0007149987, 1613428, 116, 0, 0, 0, 56, 20011204.1213489994, 5.5331364, 2288072, -0.39154327, 0.34332505, -61.585133
1, 1613427, 741, 20011016.0007149987, 1613428, 3595, 1, 0, 921, 1098, 20011204.1213999987, 17.761703, 2288072, -0.23840305, 0.38176808, 31.357458
0, 1613427, 742, 20011016.0007149987, 1613428, 86, 0, 0, 1, 39, 20011204.1216310002, 4.3108158, 2288072, -0.17890221, 0.5549078, 66.421021
1, 1613427, 743, 20011016.0007149987, 1613428, 3054, 0, 0, 478, 1061, 20011204.1216409989, 14.208295, 2288072, -0.29876378, 0.47749928, 7.9671535
0, 1613427, 744, 20011016.0007149987, 1613428, 4919, 0, 0, 917, 1610, 20011204.1218499988, 40.225479, 2288072, -0.23133554, 0.44896263, -21.769245
2, 1613427, 745, 20011016.0007149987, 1613428, 4571, 1, 0, 881, 1475, 20011204.1222059987, 51.679234, 2288072, -0.25086835, 0.37001002, -0.64861739
1, 1613427, 746, 20011016.0007160008, 1613428, 478, 0, 0, 5, 186, 20011204.1225080006, 2.8570189, 2288072, -0.29288679, 0.45931295, 7.2798467
3, 1613427, 747, 20011016.0007160008, 1613428, 4257, 1, 0, 775, 1326, 20011204.1225350015, 35.44936, 2288072, -0.21079601, 0.39338461, -43.356396
3, 1613427, 748, 20011016.0007160008, 1613428, 5145, 0, 0, 934, 1712, 20011204.1228250004, 31.70933, 2288072, -0.26222947, 0.43282646, 5.3037896
2, 1613427, 749, 20011016.0007160008, 1613428, 3990, 1, 0, 449, 1291, 20011204.1231499985, 22.18922, 2288072, -0.25368163, 0.38743323, -12.848175
0, 1613427, 750, 20011016.0007160008, 1613428, 3605, 0, 0, 628, 1207, 20011204.1234319992, 37.588943, 2288072, -0.21163829, 0.41613561, -38.549915
1, 1613427, 751, 20011016.0007160008, 1613428, 720, 0, 0, 49, 288, 20011204.1237020008, 1.6524848, 2288072, -0.24004351, 0.44728339, 93.056801
1, 1613427, 752, 20011016.0007160008, 1613428, 372, 0, 0, 4, 176, 20011204.1237410009, 4.5613904, 2288072, -0.20884022, 0.43912062, 2.556493
5, 1613427, 753, 20011016.0007160008, 1613428, 3596, 0, 0, 736, 1194, 20011204.1238039993, 5.6281095, 2288072, -0.25740451, 0.43861258, 26.802736
4, 1613427, 754, 20011016.0007160008, 1613428, 4407, 0, 0, 744, 1604, 20011204.1240319982, 25.046484, 2288072, -0.28684819, 0.47607657, 0.81342417
0, 1613427, 755, 20011016.0007169992, 1613428, 3977, 0, 0, 605, 1421, 20011204.1243459992, 1.7942321, 2288072, -0.22881894, 0.43779525, -2.2562382
0, 1613427, 756, 20011016.0007169992, 1613428, 386, 0, 0, 11, 128, 20011204.1246300004, 2.8686473, 2288072, -0.24332175, 0.42711106, 88.52565
2, 1613427, 757, 20011016.0007169992, 1613428, 4671, 0, 0, 769, 1541, 20011204.1246530004, 21.494356, 2288072, -0.24244769, 0.4107137, -18.075989
0, 1613427, 758, 20011016.0007169992, 1613428, 4335, 1, 0, 856, 1435, 20011204.125004001, 70.099098, 2288072, -0.23848467, 0.4316771, -32.304142
1, 1613427, 759, 20011016.0007169992, 1613428, 4303, 2, 0, 734, 1331, 20011204.1252590008, 17.19371, 2288072, -0.27808055, 0.4097352, 33.913616
1, 1613427, 760, 20011016.0007169992, 1613428, 4437, 0, 0, 800, 1471, 20011204.1255510002, 312.14746, 2288072, -0.27919033, 0.39532405, 22.754646
0, 1613427, 761, 20011016.0007169992, 1613428, 3000, 0, 0, 322, 1088, 20011204.125847999, 7.4672151, 2288072, -0.29513103, 0.48390964, 20.634665
3, 1613427, 762, 20011016.0007169992, 1613428, 5025, 0, 0, 783, 1620, 20011204.1300549991, 39.698761, 2288072, -0.25444558, 0.42038473, -1.8982139
5, 1613427, 763, 20011016.0007169992, 1613428, 3781, 0, 0, 755, 1253, 20011204.1304129995, 32.892479, 2288072, -0.25496387, 0.41606554, 23.30934
2, 1613427, 764, 20011016.0007169992, 1613428, 4096, 0, 0, 617, 1349, 20011204.1306510009, 46.009571, 2288072, -0.26420125, 0.4669539, 24.937031
5, 1613427, 765, 20011016.0007169992, 1613428, 3928, 0, 0, 653, 1360, 20011204.1309360005, 42.921448, 2288072, -0.20760798, 0.34734985, -28.770075
2, 1613427, 766, 20011016.0007169992, 1613428, 3825, 1, 0, 543, 1297, 20011204.1312169991, 5.0908909, 2288072, -0.2685014, 0.40509999, -20.041637
0, 1613427, 767, 20011016.0007169992, 1613428, 2214, 0, 0, 267, 875, 20011204.1314550005, 10.68576, 2288072, -0.22975889, 0.41466671, 31.40654
2, 1613427, 768, 20011016.0007169992, 1613428, 3770, 0, 0, 615, 1267, 20011204.1316349991, 25.607122, 2288072, -0.25145438, 0.40260026, -6.6379433
1, 1613427, 769, 20011016.0007169992, 1613428, 5298, 3, 0, 969, 1698, 20011204.1319169998, 468.90118, 2288072, -0.27423078, 0.44909841, 8.1512527
0, 1613427, 770, 20011016.0007169992, 1613428, 249, 0, 0, 3, 110, 20011204.1322479993, 11.127414, 2288072, -0.15591794, 0.37007919, -17.606396
4, 1613427, 771, 20011016.0007169992, 1613428, 5020, 0, 0, 1345, 1606, 20011204.1323070005, 21.566961, 2288072, -0.24365203, 0.40342709, -53.843502
0, 1613427, 772, 20011016.0007169992, 1613428, 385, 0, 0, 12, 171, 20011204.1326269992, 4.712131, 2288072, -0.22608632, 0.37895986, -39.706501
0, 1613427, 773, 20011016.0007169992, 1613428, 71, 0, 0, 0, 31, 20011204.1326530017, 0.78229445, 2288072, -0.25505015, 0.25997677, 32.944946
1, 1613427, 774, 20011016.0007169992, 1613428, 4335, 1, 0, 696, 1443, 20011204.1327040009, 10.14924, 2288072, -0.27037796, 0.41747677, 15.526772
2, 1613427, 775, 20011016.0007169992, 1613428, 4704, 1, 0, 1226, 1530, 20011204.1329559982, 39.501785, 2288072, -0.2623283, 0.39320809, -18.779346
